student_id,name,present_address,permanent_address,age,gender,club_membership,father_id,mother_id
8074,Jennifer Underwood,"4942, Simmons Pass, Rubiofurt, New Amber, Pennsylvania","1251, Virginia Alley, Johnside, West Nicholas, Missouri, Arizona",28,Male,Yes,8074,8074
8075,Christopher Ross,"3269, Amanda Dam, Oliviafort, East Heathermouth, Florida","84201, Smith Plaza, Mooreport, Thomasberg, Wisconsin, Delaware",30,Female,Yes,8075,8075
8076,Alexander Jones,"38808, Jose Terrace, New Christopherland, Emilyhaven, Arizona","204, Thomas Trafficway, Lake Michellefurt, Port Leroyville, Louisiana, Oregon",30,Male,Yes,8076,8076
8077,Shawn Dixon,"144, Sara Island, Coopershire, South Hector, North Dakota","11346, Vincent Branch, New Cassandrashire, North Calvinton, Kentucky, Vermont",22,Female,No,8077,8077
8078,Jason Kennedy,"7183, Gill Crescent, Susanshire, Snydermouth, South Carolina","15269, Garcia Circle, Pachecoburgh, Elizabethburgh, Delaware, Pennsylvania",24,Male,Yes,8078,8078
8079,Samantha Rubio,"45374, King Rapid, Lake Craig, South Vickie, Utah","084, Brittney Cape, Lake Joshua, New Beverly, California, Arizona",19,Female,No,8079,8079
8080,Bryan Ramsey,"6678, Meyer Path, East Jesus, Jonesville, Vermont","0076, Mark Prairie, Ryanmouth, Dennisburgh, North Carolina, Kentucky",19,Male,Yes,8080,8080
8081,Tammy Chavez,"845, Miller Forks, Erikabury, New James, Oklahoma","27848, Paul Knoll, Jimenezville, North Leonard, West Virginia, Massachusetts",28,Male,Yes,8081,8081
8082,Patricia Bailey,"457, Garcia Corners, South Leonview, Lake Aaronland, Florida","2381, Green Hill, West Edwin, North Jackie, Kentucky, New Hampshire",27,Male,No,8082,8082
8083,Steven Stone,"05729, Bishop Land, Lake Ethan, Sarahview, Wyoming","95129, Woods Village, New Christopher, Port Madelinemouth, Alabama, Rhode Island",21,Female,Yes,8083,8083
8084,Melissa Richards,"499, Woods Groves, Michaelport, North Elizabethchester, Alaska","86923, Stephen Canyon, South Kevinview, Norrisport, Delaware, Mississippi",23,Female,Yes,8084,8084
8085,Jordan Cooper,"2653, Gamble Forge, Perrymouth, East Kelly, Connecticut","7359, Mark Grove, Lake Tamarahaven, Atkinsonstad, New Hampshire, Minnesota",20,Female,Yes,8085,8085
8086,Rebecca Campbell,"5177, Oscar Brook, West Briantown, Port Blake, Kansas","623, Angela Cliffs, Phillipsstad, East Vickiemouth, Idaho, Oklahoma",22,Male,No,8086,8086
8087,Linda Phillips,"482, Sarah Prairie, South Georgeshire, Markton, Washington","213, Hogan Parks, New Charles, East James, Arkansas, Colorado",18,Male,Yes,8087,8087
8088,Kimberly Freeman,"6162, Lisa Square, Port Danielle, Robertside, Louisiana","22712, Gonzalez Bypass, Jamesmouth, Harveychester, Oklahoma, Nebraska",21,Male,Yes,8088,8088
8089,Glenn Burnett,"153, Mathews Isle, North Christopherberg, Melissaberg, Texas","21810, Edward Road, Lake Jacob, Campbellbury, New Hampshire, New Jersey",21,Female,Yes,8089,8089
8090,Morgan Douglas,"0369, Wilcox Brooks, New Kristiport, Judithborough, Oklahoma","57967, Theresa Stravenue, Mcfarlandview, Pricechester, South Dakota, California",24,Female,Yes,8090,8090
8091,Andrew Bishop,"808, Lewis Plain, Morrisport, Josephland, New Jersey","01091, Michael Viaduct, Duranchester, North Marcus, Virginia, Texas",29,Female,No,8091,8091
8092,William Rubio,"19432, Moore Run, West Josephchester, Rodriguezburgh, Vermont","92035, Robin Mountain, Cooperberg, East Michelle, Texas, South Carolina",24,Male,No,8092,8092
8093,Travis Horton,"20753, Ronald Common, West Stevenside, Torresmouth, New York","7127, Dominguez Locks, Larryfort, Port Michael, Kentucky, Indiana",20,Male,No,8093,8093
8094,Catherine Wagner,"8123, Keller Highway, Arnoldtown, Teresastad, West Virginia","626, Montgomery Parkway, Lake Annahaven, North Jacobtown, Alaska, Hawaii",21,Female,Yes,8094,8094
8095,Kathleen Wallace,"669, Brown Forks, West Melaniemouth, Lake Jamesville, Washington","216, Wise Village, Bethstad, West Kenneth, Pennsylvania, Arkansas",26,Male,No,8095,8095
8096,Angelica Sanders,"3848, Mccullough Crescent, West Jeremy, Cookchester, Nebraska","817, Tanner Rue, Danielmouth, Hernandezport, Wisconsin, Missouri",18,Female,Yes,8096,8096
8097,Robert Fletcher,"93195, Rebecca Mall, Lisahaven, Barkerview, Georgia","014, Joshua Union, East Sara, Nicoleview, Pennsylvania, Wyoming",24,Female,Yes,8097,8097
8098,Lawrence Walters,"181, Wendy Parkways, Lake Emilyport, Port Lawrencemouth, Washington","7463, Joseph Roads, East Michael, West James, Montana, New Mexico",20,Female,No,8098,8098
8099,Michael Ortiz,"35729, Melissa Summit, Carlmouth, New Debbieborough, Rhode Island","123, Nancy Meadows, Shermanborough, East Donald, Tennessee, West Virginia",26,Male,No,8099,8099
8100,Tanya Bell,"006, Carrillo Spur, West Tonibury, New Lindseystad, Georgia","8206, Christopher Parkways, North Dorothy, Littlefurt, Oregon, Texas",29,Female,Yes,8100,8100
8101,Cody Welch,"15288, Cody Rue, Campbellfurt, South Johntown, Maine","49979, Higgins Passage, East Kristinhaven, Knighthaven, Mississippi, Michigan",26,Female,Yes,8101,8101
8102,Joseph Nguyen,"17432, Tyler Trace, North Donna, Vincentburgh, Maine","8654, Brooks Roads, New Margaretborough, New Coreymouth, Florida, Wisconsin",30,Female,No,8102,8102
8103,Megan Livingston,"31684, Elliott Drives, Lisaport, Brookestad, Kentucky","76963, Lang Curve, Bryantview, Lake Amy, Hawaii, New Hampshire",23,Female,Yes,8103,8103
8104,Timothy Price,"3927, Elliott Turnpike, Dayburgh, Gregoryshire, Vermont","8121, Andrews Points, West Carrie, Dylanberg, Oregon, Alaska",20,Male,No,8104,8104
8105,Cody Burke,"564, Barnes Greens, Raymondmouth, New Juliafurt, Maine","5578, Jeremy Glen, West Brianbury, Port Darrylfort, New Mexico, Oklahoma",21,Female,No,8105,8105
8106,Jade Jones,"344, Robbins Springs, Pricefort, East Kathyville, Tennessee","28309, Olson Rapid, East Kimberlymouth, Port Richard, Vermont, New Mexico",28,Male,No,8106,8106
8107,Sabrina Johnson,"0134, Campbell Ways, South Jamesshire, West Douglas, Kentucky","055, Tony Springs, Angelaland, Carolbury, New Jersey, Nebraska",28,Female,Yes,8107,8107
8108,John Colon,"10234, Robert Alley, East Robertchester, Toddport, North Dakota","68007, Walker Fall, Hoganbury, Nelsonburgh, South Carolina, Arizona",25,Female,Yes,8108,8108
8109,Paul Burgess,"42458, Douglas Harbors, Ramostown, Englishton, Wyoming","967, Rangel Walk, North Krista, Port Bryantown, Pennsylvania, South Carolina",26,Female,No,8109,8109
8110,Mr. Justin Hines,"39333, Amy Ford, Joelville, Wongfurt, Georgia","2697, Jeff Mall, Lake Alyssa, Margaretside, New Jersey, Michigan",25,Female,No,8110,8110
8111,Chelsey Keller,"686, Lyons Tunnel, Buchananland, East Jamie, Illinois","018, David Park, Ryanville, New Christyberg, Oklahoma, Rhode Island",24,Male,No,8111,8111
8112,Julia Richardson,"008, Nicole Ville, New Ashleymouth, Heatherton, California","68177, Amanda Islands, South Robert, Maldonadoville, Florida, Alabama",24,Male,Yes,8112,8112
8113,Kelsey Brown,"2751, Stephanie Meadows, Josechester, Roseshire, Kansas","8945, Joseph Streets, East Justin, North Brandon, Missouri, Florida",29,Female,No,8113,8113
8114,Mrs. Wanda Hernandez,"0339, Christopher Fall, New Elijahfort, West Emily, New Hampshire","413, Martinez Wall, South Donnashire, New Williamchester, Virginia, Washington",30,Female,Yes,8114,8114
8115,Jeremy Johnston,"7810, Marco Plain, Fostertown, Youngview, Arizona","6690, Stewart Forges, Walkerfort, Jayville, Vermont, New Mexico",20,Male,No,8115,8115
8116,Mark Jones,"08223, Baker Manors, Lake Coreyberg, Andrewmouth, Wyoming","49396, Turner Inlet, East Maria, East Shelleyville, Vermont, Iowa",23,Female,Yes,8116,8116
8117,Carlos Armstrong,"95754, Ian Cape, Jessicaland, Juanhaven, Arkansas","455, Michael Walks, East Joseph, Port Johnstad, North Carolina, Louisiana",22,Female,No,8117,8117
8118,Stephen Welch,"0058, William Trail, Joshuaville, East Heidiland, Tennessee","813, Jordan Parkways, South Joseph, North Shawna, Alaska, Indiana",30,Male,No,8118,8118
8119,Amy Schroeder,"290, Richard Lock, New Lisamouth, Cynthiaview, Illinois","731, Michael Port, West Jeffreyport, North Bridget, Massachusetts, Tennessee",25,Male,Yes,8119,8119
8120,Erin Dougherty,"8930, Angela Turnpike, Kylemouth, Lake Lauren, Oregon","22931, Wheeler Place, Barrybury, Cookmouth, Maine, Indiana",18,Male,Yes,8120,8120
8121,Robert Sanchez,"59875, Higgins Bridge, West Victor, Marcusborough, Florida","0225, Henderson Corner, West Juliehaven, Hallbury, Florida, Nebraska",30,Female,No,8121,8121
8122,Madison Olsen,"4139, Nicholas Light, Kiddside, Kirkhaven, Wyoming","9016, Jacobson Oval, West Michelleport, Port Jacobhaven, New Hampshire, North Dakota",23,Male,No,8122,8122
8123,David Ortiz,"85251, Elizabeth Motorway, Bretthaven, Thorntonburgh, Tennessee","5721, Holt Spur, Danielfort, South Michael, Colorado, Missouri",20,Female,Yes,8123,8123
8124,Jason Price,"862, Christine Rest, Port Jordan, Kennethfurt, Idaho","5899, David Key, South Ericborough, North Sheilashire, North Dakota, Pennsylvania",24,Female,No,8124,8124
8125,Ashley Bradley,"5496, Charles Junction, North Sarah, Jeffreyside, Maryland","01538, Ellis Center, West Caitlinborough, West Stacyville, Missouri, Wisconsin",25,Female,Yes,8125,8125
8126,Toni Anderson,"099, Garcia Alley, New Mary, North Kimberly, Maine","78681, Christian Curve, Erikmouth, East Brandonborough, New Jersey, Louisiana",30,Female,Yes,8126,8126
8127,Mr. Justin Anderson Jr.,"47845, Matthew Ford, East Ralph, Keithburgh, Texas","7206, Megan Fall, Longtown, Kellybury, Wisconsin, North Carolina",27,Male,Yes,8127,8127
8128,Fred Pope,"827, Paul Center, Jameschester, West Katherine, Missouri","166, Dawn Ramp, Pottsshire, North Tamaraside, South Dakota, Oklahoma",24,Female,Yes,8128,8128
8129,Shelby Simmons,"566, Renee Corners, Reginafort, Robertomouth, Vermont","23119, Christina Knolls, East Adamfort, Karenhaven, Illinois, Tennessee",24,Male,Yes,8129,8129
8130,Heather Reid,"1425, Stephen Village, North Dannyberg, East Williamshire, New York","735, Shawn Knoll, Gentryburgh, Courtneyland, Oklahoma, Connecticut",22,Male,Yes,8130,8130
8131,Nathan Hudson,"799, Anthony Inlet, New Matthewport, Pittschester, North Carolina","58465, David Route, Debraville, Port Clintonmouth, Louisiana, Wisconsin",20,Male,Yes,8131,8131
8132,Paul Clark,"229, Martin Summit, Crosschester, North Christineburgh, Oregon","62038, Laura Gardens, North Ninaside, Terryfurt, Alabama, Oregon",22,Female,Yes,8132,8132
8133,Kevin Smith,"22434, Joel Trail, Lake David, Browntown, North Carolina","352, Jessica Cliffs, Nguyenburgh, North Lisa, Idaho, Texas",20,Male,No,8133,8133
8134,Brittany Hays,"4909, Joseph Manor, West Brentfort, North John, Wisconsin","81651, John Green, Lawrencestad, East Morganville, Iowa, Pennsylvania",23,Male,No,8134,8134
8135,Laura Bennett,"9976, Wright Ramp, West Kathryn, Robertland, Indiana","7515, Wade Road, Lake Christophermouth, Paulatown, Virginia, Oklahoma",22,Male,Yes,8135,8135
8136,Emily Kramer,"12230, Robbins Plains, Carterport, South Sarahhaven, Georgia","3524, Wright Squares, Chenberg, West Joyfort, Louisiana, New Hampshire",20,Female,No,8136,8136
8137,Christine Johnson,"246, Carter Meadow, South Ryan, Vincentview, Idaho","1410, Sims Harbor, Port Charlesland, North Markbury, New York, Missouri",29,Male,No,8137,8137
8138,Samantha Porter,"583, Silva Ford, West Robert, Lake Shanestad, North Dakota","6808, Watkins Points, East Amanda, Taylorland, Iowa, Delaware",26,Male,No,8138,8138
8139,Nicole Hill,"871, Cheryl Inlet, South Travistown, Williamsberg, Virginia","776, Brandon Valleys, Conniemouth, Ginatown, Massachusetts, North Carolina",24,Female,Yes,8139,8139
8140,Andrew Martin,"926, Rodgers Circles, Jenniferhaven, North Ryanland, Kentucky","40045, Monica Skyway, Vickiechester, Johnsonshire, Rhode Island, Massachusetts",25,Male,No,8140,8140
8141,Bryan Sullivan,"512, Dixon Expressway, North Cynthia, West Thomasport, Arkansas","7944, Adam Ranch, New Angela, New Christopherbury, Georgia, West Virginia",21,Female,No,8141,8141
8142,Susan Parker,"6550, Robinson Plains, Bauerchester, South Lawrenceland, Virginia","47563, Amy Estate, Wrightburgh, Petersonshire, Utah, Arizona",20,Male,No,8142,8142
8143,Elizabeth Sims,"1737, Wood Mountain, Tuckerbury, North Ashley, Florida","58722, Carroll Field, Lake Kristina, West Katherine, Hawaii, North Dakota",28,Male,No,8143,8143
8144,George Maldonado,"7653, Bush Dam, New Maryshire, Williambury, Montana","275, Franklin Cliffs, North John, Murphyberg, Minnesota, North Dakota",22,Female,No,8144,8144
8145,Kelly Clay,"28558, Kathryn Shoals, Petersfurt, New Mary, Arkansas","728, Cole Shore, Melindaton, South Stephanie, Minnesota, New Mexico",24,Male,No,8145,8145
8146,Tanya Larson DVM,"69536, Vanessa Groves, Davidfort, New Bradley, Colorado","4652, Caleb Throughway, Patriciashire, Lake Peter, Rhode Island, Nebraska",27,Male,Yes,8146,8146
8147,Julie Barker,"643, Alice Courts, Jessicachester, Lake Michaelmouth, New Jersey","0645, John Groves, Franceshaven, Dunnview, Vermont, South Carolina",20,Female,No,8147,8147
8148,Jennifer Hoffman,"1706, Laurie Cliff, East Justinstad, Parkerside, California","721, Wagner Highway, Wolfeside, Salazarberg, Hawaii, California",21,Male,No,8148,8148
8149,John Beasley,"4918, Ellis Springs, Lake Joshua, Tatechester, Idaho","010, Melendez Ramp, Port Kimberly, Arnoldchester, Utah, Delaware",18,Female,Yes,8149,8149
8150,Ian Johnson,"4075, Andrew Valleys, Lake Angela, West Tamaraport, Iowa","295, Wheeler Stream, Acostaview, West Alicia, Virginia, Minnesota",18,Male,No,8150,8150
8151,Victoria Johnson,"2742, Shea Vista, East Christopher, Brucefurt, Alabama","67769, White Freeway, Lake Stephanie, Youngshire, North Carolina, New Hampshire",28,Male,Yes,8151,8151
8152,Renee Johnson,"76095, Becky Green, Chanbury, South Nathanside, South Dakota","407, Nguyen Squares, Brendaville, New Michaelside, Alaska, Idaho",21,Female,No,8152,8152
8153,Holly Payne,"925, Gregory Knolls, New David, Pearsonfurt, Colorado","65704, Sarah Alley, Leonardborough, Alexanderberg, New Jersey, Georgia",30,Male,Yes,8153,8153
8154,Fernando Mitchell,"16365, Joy Stream, Bruceton, Port Kristina, Kentucky","9730, Berry Corner, West Nathan, West Dianabury, Indiana, West Virginia",24,Female,Yes,8154,8154
8155,Ashley Strong,"0167, Wright Place, Donnaton, North Joelchester, Alaska","98684, Juarez Rue, East Frankstad, Wongberg, Alabama, Missouri",24,Female,Yes,8155,8155
8156,Tracey Anderson,"1838, David Knoll, Port Brandyville, Rebeccashire, Hawaii","0628, Charles Skyway, Jessicaland, Port Cherylport, South Carolina, Utah",19,Female,No,8156,8156
8157,Brooke Espinoza,"915, Shelley Meadows, Lake Lisabury, South Alexandraport, Indiana","98260, Owen Crossing, Kevinport, Rosston, Maryland, Wisconsin",30,Female,Yes,8157,8157
8158,George Mullins,"94123, Sarah River, Greenside, Lake Williamberg, Colorado","566, Moore Expressway, Kristinefurt, New Brittney, Kentucky, Iowa",28,Male,No,8158,8158
8159,David Haynes,"44049, Mary Via, East Justin, West Kimberly, Mississippi","506, Cisneros Brooks, Jonfurt, Reedport, West Virginia, South Carolina",27,Female,Yes,8159,8159
8160,John Munoz,"0688, Burnett Port, Lake Erikburgh, Wilkinsonberg, New Jersey","8577, Kimberly Alley, North Laurieton, Lake Nicole, West Virginia, Rhode Island",20,Female,No,8160,8160
8161,Jacob Shelton,"6804, Joseph Harbor, Toddview, East Anneview, New Mexico","1297, Bradley Trail, Nicholasburgh, West Mariahtown, Hawaii, Idaho",20,Male,No,8161,8161
8162,Stanley Thompson,"74619, Berger Key, Sarahmouth, Parkberg, Montana","7655, Edwards Overpass, North Stephaniefort, Bennettmouth, Vermont, Alabama",26,Female,No,8162,8162
8163,Bobby Ballard,"039, Lindsey Estate, New Anthony, South Dawn, Arkansas","3845, Barbara Drive, West Brianstad, Matthewton, Tennessee, Wisconsin",29,Female,No,8163,8163
8164,Matthew Baker,"7813, Ryan Loop, Morrisfort, Marthaport, Maine","147, Gates Overpass, Andrewsstad, North Daniel, Arkansas, North Carolina",21,Female,No,8164,8164
8165,Michael Lopez DDS,"87041, Michelle Ville, Anthonyville, Leeside, North Dakota","266, Alex Lodge, Gloverbury, Maryview, Idaho, Virginia",25,Female,Yes,8165,8165
8166,Corey Moses,"62824, Amber Mountain, Jennifermouth, Jessicaberg, Missouri","35817, Jeff Mill, Lake Aliciaberg, Port Brettside, Illinois, Minnesota",23,Male,Yes,8166,8166
8167,Kristen Rodriguez,"239, Wendy Crescent, North Beth, Amandaland, Rhode Island","448, Ross Lake, Aguilarhaven, Richardberg, Iowa, Delaware",30,Male,Yes,8167,8167
8168,Melissa Pierce,"237, Austin Turnpike, Port Janetborough, Port Laurashire, Indiana","38856, Carol Extension, Webbside, Lake Michelle, Alabama, Texas",21,Female,No,8168,8168
8169,Zachary Walker,"8565, Murphy Mews, Port Amberfurt, Spencerfort, Virginia","13590, Melanie Route, New Arielmouth, Maryville, Oregon, North Dakota",24,Female,No,8169,8169
8170,Sarah Ritter,"200, Hill Trail, North Leon, Kylefurt, Alaska","09377, Christopher Pass, Meltonton, Port Michaelchester, North Carolina, Alaska",28,Female,No,8170,8170
8171,Alyssa Jenkins,"06631, Williams Row, Robinsonstad, West Dawntown, Connecticut","3707, Brooks Squares, West Madison, North Amanda, Idaho, New Mexico",29,Male,No,8171,8171
8172,Jacqueline Wiggins,"1446, Andrews Plaza, North Tonyfurt, Hardingshire, Oklahoma","668, Ruiz Prairie, South Julia, South Patricia, Washington, Connecticut",25,Female,No,8172,8172
8173,Kelly Gutierrez,"1923, Mendoza Plaza, Collinschester, Jessicaport, Rhode Island","5960, Karen Burg, Port Amyhaven, East George, Oklahoma, California",20,Female,No,8173,8173
8174,Michael Johnson,"83900, Schneider Heights, Williamsbury, Matthewside, California","2407, Karen Cove, West Curtis, Gonzaleztown, Nevada, Ohio",23,Female,Yes,8174,8174
8175,John Smith,"1895, Campbell Stream, Patrickside, East Ryanside, Idaho","54487, Joshua Land, Ramosberg, North Samanthaville, Connecticut, Virginia",24,Male,No,8175,8175
8176,William Wheeler,"01056, Melissa Cliff, Johnsonchester, Meganmouth, West Virginia","2362, Matthew Green, West Normanland, New Robertport, Wisconsin, New Mexico",26,Female,Yes,8176,8176
8177,Carolyn Wood,"2259, Whitney Islands, New Antonio, Hartbury, Hawaii","940, Scott Drives, North Robert, Reyesborough, Kansas, Idaho",22,Male,Yes,8177,8177
8178,Ann Oconnor,"853, Amber Lodge, Carolynberg, Lake Dianeview, Oregon","672, Nicole Key, Jacksonchester, Port Adamshire, Minnesota, West Virginia",27,Male,Yes,8178,8178
8179,Brian Cruz,"427, French Lodge, Eugeneborough, South Juanville, Rhode Island","33994, Ellis Locks, Medinaville, Lake Kennethfurt, Indiana, New Hampshire",24,Male,Yes,8179,8179
