father_id,nid,name,profession,income
8009,5571086428,Cameron Duran,Magazine features editor,40018
8010,3049932316,Jamie Le,Archivist,56394
8011,9824764706,John Taylor,"Designer, textile",73005
8012,2195347043,Joshua Wright,"Pharmacist, community",85332
8013,8134474403,James Becker,"Engineer, materials",22184
8014,2967252317,Daniel Kaufman,"Teacher, primary school",26717
8015,2015161371,Mary Richmond,Research scientist (life sciences),81254
8016,8653973811,James Bailey,Chartered management accountant,63575
8017,3552320726,Lauren Ross,"Sales professional, IT",87655
8018,4412787704,Brooke Schultz,Environmental education officer,78267
8019,3279424904,Daniel Johnson,Clinical research associate,85075
8020,5345961885,Jonathan Rodriguez,Tax inspector,46659
8021,2272670552,Brandi Silva,"Embryologist, clinical",30732
8022,2666218319,Ashley Smith,"Therapist, horticultural",21963
8023,5427142258,Howard Ford,"Conservation officer, nature",67360
8024,6323871173,Amanda Thomas,Air cabin crew,58576
8025,7784988916,Rebecca Moss,Amenity horticulturist,48963
8026,1868597238,Paula Fox,Tree surgeon,80932
8027,2554651724,Joseph Johnson,Arts administrator,59918
8028,8714804368,Gary Cook,"Research officer, political party",40640
8029,4927967820,Brandon Brown,"Engineer, civil (contracting)",87895
8030,2898503939,Daniel Taylor,"Therapist, speech and language",62307
8031,1845468006,Sarah Lloyd,Electronics engineer,95987
8032,5792287564,Eric Morgan,"Loss adjuster, chartered",69266
8033,9211841545,Jessica Jimenez,Landscape architect,73400
8034,8524642897,Kathleen Daniel,Arts development officer,41191
8035,9921749826,Mark Chavez,"Scientist, research (physical sciences)",36296
8036,6919853535,Tommy Gregory,Teaching laboratory technician,53190
8037,6669801400,Jeff Rosales,Ecologist,32766
8038,8063862301,Donna Gonzalez,Site engineer,82764
8039,3346409662,David Mcdaniel,Fisheries officer,65522
8040,3565072801,Theresa Davis,Data scientist,30150
8041,2458391717,David Burke,Sales executive,72609
8042,3875423074,Elizabeth Lambert,Ecologist,54961
8043,2944929442,Christopher Gonzalez,Higher education lecturer,86723
8044,3959534107,Charles Allen,Equities trader,63557
8045,1127931188,Adrian Johnson,Mechanical engineer,73979
8046,9524310374,Jessica Hernandez,Systems analyst,43272
8047,2681480040,Ashlee Williams,Child psychotherapist,99780
8048,4408555098,Carla Rodriguez,Press sub,98942
8049,3723848692,Erika Carey,Historic buildings inspector/conservation officer,90676
8050,8410108419,Elizabeth White,Clinical cytogeneticist,63709
8051,3563405014,Bryan Clark,Physiotherapist,68601
8052,6660018130,Nicholas Trujillo,Land,39870
8053,9677385372,Sean Lee,Paramedic,83176
8054,6075189401,Jerry Young,Furniture conservator/restorer,73597
8055,2579053468,Scott Chaney,Charity officer,77235
8056,9693374771,Janet Taylor,"Scientist, research (medical)",66174
8057,7809366277,Joan Phillips,Personal assistant,57077
8058,4903604345,Rebecca Leach,Environmental consultant,34235
8059,6824074746,Marie Becker,Psychotherapist,48648
8060,1372513235,Julie Crawford,Forensic scientist,92892
8061,9440588675,Jesus Harris,Glass blower/designer,76745
8062,5594438141,Christie Oconnell,Public house manager,65266
8063,6374555288,Gregory Morgan,"Doctor, general practice",35880
8064,3035795403,Billy Johnson,"Designer, interior/spatial",74683
8065,8327805447,Barbara Mills,Visual merchandiser,76678
8066,3943238467,Dylan Alvarez,"Psychologist, occupational",41752
8067,2604409568,Holly Wiggins,Civil Service fast streamer,25422
8068,4304588774,Mariah Holmes,"Accountant, chartered public finance",73792
8069,6234482006,Shannon Lee,Product designer,51045
8070,7038948847,Ronald Patterson,"Designer, textile",26073
8071,4713977458,Carla Alvarado,Textile designer,20969
8072,1439957293,Wendy Russell,"Surveyor, commercial/residential",87651
8073,4723199659,Leah Alexander,Film/video editor,52898
8074,2296548274,Alicia Wilkerson,Hydrogeologist,60031
8075,7998125607,Molly Novak,Merchant navy officer,87992
8076,1359186282,Suzanne Miles,Ship broker,50717
8077,5127743782,Melissa Camacho,"Scientist, research (physical sciences)",64026
8078,9956810979,Margaret Thomas,"Presenter, broadcasting",88296
8079,5526579865,Crystal Griffith,"Surveyor, land/geomatics",82648
8080,6247960186,Dean Perez,Probation officer,35843
8081,5084165987,Bridget Washington,Personnel officer,64577
8082,2850706209,Erica Smith,"Programmer, applications",47182
8083,8620061249,Paul Johnson,Professor Emeritus,34381
8084,7650722687,Aaron Gonzalez,"Librarian, academic",67584
8085,2954165613,Robert Suarez,International aid/development worker,59010
8086,6741929345,Laura Wall,"Psychologist, sport and exercise",34481
8087,7108497835,Glenn Summers,Records manager,91821
8088,8063919415,Michael Evans,"Conservation officer, historic buildings",66260
8089,7886170928,Brooke White,Medical secretary,98785
8090,9213184374,Jennifer Durham,"Therapist, sports",52623
8091,8859273204,Eric Miller,"Designer, textile",37828
8092,1402779649,Holly Hill,Community pharmacist,93424
8093,9702174640,Tyler Bates,Financial risk analyst,63673
8094,7598612031,Judy Pitts,Furniture designer,80527
8095,3842726947,Vanessa Reese,Licensed conveyancer,40968
8096,4522897536,Jonathan Ali,Newspaper journalist,79562
8097,6255111022,Jon Young,Personal assistant,53198
8098,8407978699,Ryan Adams,Legal secretary,90505
8099,9212288109,Rachael Jordan,"Buyer, industrial",62905
8100,5866840118,Cindy Campbell,Biomedical scientist,88577
8101,4919922719,Courtney Lopez,"Administrator, local government",95245
8102,2011473011,Ronald Dyer,Dramatherapist,97959
8103,6251352446,Tara Murray,Curator,29858
8104,2651824462,Jeffrey Hooper,Research scientist (maths),63937
8105,2019469468,Jon Stokes,Higher education lecturer,81720
8106,8827691898,John Maldonado,Fast food restaurant manager,25916
8107,5646540601,Rachel Underwood,Orthoptist,54957
8108,9568935730,Michael Ruiz,Civil Service fast streamer,82899
8109,4634460126,Christopher Kelly,"Teacher, adult education",78081
8110,4859722559,Wesley Moreno,"Scientist, research (life sciences)",95806
8111,2082537795,Brenda Rose,Government social research officer,67014
8112,3612037746,Susan Allen,"Producer, television/film/video",44857
8113,2422023895,Angela Dixon,Land/geomatics surveyor,62910
8114,9176972457,Joshua White,"Engineer, control and instrumentation",73800
8115,3509238919,Alexander Neal,Hospital doctor,69386
8116,3716429248,Cody Green,Amenity horticulturist,23275
8117,4024550151,Katherine Moore,"Education officer, environmental",25456
8118,3323025725,Daniel Berry,Armed forces logistics/support/administrative officer,61519
8119,9577887247,Mark Lopez,Equality and diversity officer,60490
8120,5260884726,Ryan Weaver,Tour manager,39139
8121,5188093770,Jennifer Porter,Hydrologist,63862
8122,9012778636,Patricia Boyd,Claims inspector/assessor,69400
8123,3770121148,Jasmine White,Tourist information centre manager,27723
8124,6530384590,Rebecca Edwards,Professor Emeritus,34379
8125,1341054440,Jessica Guzman,"Accountant, chartered public finance",93557
8126,5834113353,Austin Smith,Retail banker,83068
8127,9988428662,Aaron Hudson,Sports therapist,42538
8128,3870755976,Evan Reese,Computer games developer,50303
8129,5718752851,Matthew Hernandez,"Scientist, product/process development",86525
8130,7367650211,Cheryl Briggs,Management consultant,66206
8131,2883097963,Amanda Bridges,"Designer, television/film set",36520
8132,2829231088,Karina Villarreal,Industrial/product designer,91946
8133,2989741742,Jessica Jones,Computer games developer,22198
8134,3395695864,Derek Montoya,Financial controller,60947
8135,4290690437,Lydia Thomas,Horticultural therapist,78080
8136,1632868588,Mark Garrison,Ship broker,30049
8137,5258064750,Ashlee Bryant,Water quality scientist,28939
8138,9797042401,Edward Rodriguez,Retail banker,39731
8139,7985707552,Pamela Harrison,"Psychologist, educational",99858
8140,8573187750,Javier Stephenson,Veterinary surgeon,48848
8141,1701576655,Matthew Young,Media buyer,86770
8142,9876129374,Jessica Ortiz,Special effects artist,84345
8143,2248412629,Brandi Brown,Corporate investment banker,26744
8144,7097978748,Michael Erickson,"Research officer, trade union",67324
8145,7004468883,Michael Wilson,"Therapist, horticultural",59004
8146,1436770474,Geoffrey Copeland,"Engineer, manufacturing",34843
8147,6652654342,Jeffrey Smith,"Programmer, systems",92403
8148,8737106199,Jonathan Rodriguez,Clinical embryologist,24057
8149,7516287696,Eric Williams,Volunteer coordinator,63593
8150,6183798071,Christopher Blackwell,Television camera operator,24216
8151,9888384541,Sharon Barton,Air broker,83402
8152,4892293615,Anna Chavez,IT sales professional,47924
8153,4957761171,Megan Burke,Research scientist (maths),24281
8154,6239546220,Timothy Wood,Manufacturing systems engineer,27042
8155,3774691786,Brenda Nguyen,Chartered accountant,63438
8156,9976825845,Christian Ortiz,"Surveyor, minerals",30985
8157,1038119400,Becky Campbell,"Scientist, marine",64182
8158,9094468494,Amanda Rodriguez,"Education officer, community",38840
8159,1189125661,Denise Wilson,Operations geologist,26735
8160,1343968935,Jason May,"Designer, jewellery",50733
8161,8502130433,Erica Richardson,"Scientist, water quality",90914
8162,4567596579,Veronica Carrillo,Surgeon,94746
8163,2418949103,Dana Smith,"Buyer, industrial",77825
8164,1249754148,Richard Smith,"Radiographer, therapeutic",32122
8165,5426182621,William Ruiz,Writer,30135
8166,9693681539,Kimberly Wilson,Child psychotherapist,48839
8167,7556704891,Lisa Kaiser,"Sound technician, broadcasting/film/video",70508
8168,5157877775,Amanda Haynes,Herbalist,59846
8169,8249493120,Nicholas Mahoney,Airline pilot,50381
8170,9333060976,Aaron Hines,Print production planner,36206
8171,4730114078,Grace Romero,"Scientist, water quality",25942
8172,5178756565,Rebecca Johnson,Herbalist,80252
8173,6658006487,Brittany Davies,Passenger transport manager,53936
8174,9384194165,Jared Nunez,Research scientist (life sciences),41327
8175,3128795591,Megan Arnold,"Editor, magazine features",89300
8176,9649328330,Amber Robertson,Veterinary surgeon,57602
8177,3377253225,Crystal Martinez,Research scientist (medical),52898
8178,9808430201,Aaron Mills,Health physicist,42761
8179,6298358221,Michael White,Fisheries officer,73200
8180,5180462673,Christine Simmons,Aeronautical engineer,24429
8181,2840650653,Ryan Murray,Theatre manager,98943
8182,4680944947,Evan Acosta,"Accountant, chartered public finance",28844
8183,6704138877,Timothy Mata,Customer service manager,52200
8184,5610133311,Samantha Adams,Dentist,59347
8185,9178695894,Michael Mendoza,Data scientist,53596
8186,3639114011,Karen Washington,Ophthalmologist,73492
8187,8998635386,Kayla Weaver,"Surveyor, minerals",95026
8188,3688790055,Debra Douglas,"Accountant, chartered public finance",40087
8189,4332233276,Sierra Davis,Food technologist,20450
8190,3337309216,Sharon Crawford,Advice worker,96606
8191,6159183672,Nancy Smith,"Programmer, multimedia",47421
8192,2505861093,Nathaniel Heath,Trade union research officer,86023
8193,8153329377,Lindsay Moreno,Heritage manager,21954
8194,1675247765,Jessica Johnson,Administrator,37390
8195,5183402532,Donald Davis,Building services engineer,48679
8196,4393014398,Cathy Mckee,Futures trader,23234
8197,5246127730,Heather Zuniga,Personnel officer,23283
8198,7045351609,Zachary Fernandez,Ship broker,56871
8199,8026323693,Emily Anthony,Financial planner,98199
8200,4244694917,Molly Mcintosh,Gaffer,36460
8201,1949698180,Richard Baird,Diagnostic radiographer,38618
8202,8999972471,Lori Taylor,Solicitor,81935
8203,5433103568,Ashley Morgan,"Education officer, community",85132
8204,9083579540,Lynn Reese,Hospital doctor,27350
8205,8344714771,Nancy Martinez,Learning mentor,52883
8206,6487987348,Sara Wilson,Colour technologist,40128
8207,1712432210,Misty Hensley,Community education officer,74435
8208,6030225401,Paul Townsend,Licensed conveyancer,43917
8209,4802723576,Tanya Copeland,"Presenter, broadcasting",92357
8210,5639814625,Angelica Rodriguez,Sales executive,50103
8211,1992706862,Elizabeth Clark,Actor,88977
8212,5484609495,Matthew Maxwell,Financial manager,62861
8213,8701815023,Tracy Aguirre,"Education officer, museum",85089
8214,7737036763,Julie Russell,"Surveyor, building",87939
8215,3492162405,Betty Clark,"Civil engineer, contracting",95452
8216,6436200863,Frank Maxwell,Medical technical officer,47850
8217,7959103628,Laurie Mcbride,Associate Professor,39301
8218,3623613454,Miranda Thompson,Furniture conservator/restorer,64177
8219,3338248665,Jennifer Jones,"Chemist, analytical",99543
8220,9380482268,Matthew Simpson,Computer games developer,42956
8221,3012112278,Amy Sharp,Environmental manager,50583
8222,7231737603,Michael Hernandez,Water quality scientist,32898
8223,6275280222,Tyler Brown,Theatre manager,49031
8224,7215077404,Christopher George,Oceanographer,77412
8225,7963583718,Eric Dorsey,Petroleum engineer,27338
8226,7774916999,Jamie Li,Early years teacher,39375
8227,9069032446,Jessica Austin,Public affairs consultant,88400
8228,9473872187,Nathaniel Harper,Astronomer,78439
8229,2795588602,Tonya Jones,"Designer, exhibition/display",91422
8230,5855857872,Vincent Reed,Holiday representative,26432
8231,9861994541,Curtis Vazquez,"Nurse, learning disability",87296
8232,2701150606,Samuel Miller,Publishing copy,38174
8233,8969925022,Amber Hernandez,"Designer, ceramics/pottery",78902
8234,2876192451,Brian Mooney,Politician's assistant,21643
8235,3940755224,Jennifer Gonzalez,Information systems manager,72704
8236,6658712954,Laura Silva,Learning mentor,60590
8237,1369228651,Kimberly Elliott,"Radiographer, therapeutic",62763
8238,2377688531,Anna Robertson,"Engineer, civil (contracting)",54682
8239,1066789066,Catherine Young,Data processing manager,52813
8240,1026505687,Christopher Jackson,Higher education lecturer,49359
8241,7038292948,Melanie Rodriguez,Animator,86193
8242,9885950867,Marvin Brown,Airline pilot,56886
8243,3154557563,Karen Fleming,Commercial/residential surveyor,74973
8244,2090641657,Lorraine Ramirez,Maintenance engineer,75858
8245,6021009721,Michael Hernandez,English as a second language teacher,97029
8246,2805557523,Brett Williams,"Copywriter, advertising",88181
8247,5481699841,Ryan Singleton,Personal assistant,38618
8248,9227192763,Robin Acevedo,Investment analyst,62665
8249,1084062690,Shawn Clarke,Editorial assistant,22940
8250,3900202904,Carl Steele,Dietitian,35044
8251,4684788536,Samantha Martinez,"Designer, multimedia",99027
8252,7903762023,Joseph Gonzales,Jewellery designer,30052
8253,1711885616,Andrew Campbell,Ranger/warden,84764
8254,1479958463,Amanda Barnes,"Surveyor, minerals",72248
8255,2495906386,Jonathan Harmon,TEFL teacher,80443
8256,8620382028,Steve Cabrera,Make,28125
8257,3399994912,Pedro Morales,Horticultural therapist,63202
8258,6331638214,Karen Gonzales,Teaching laboratory technician,89658
8259,8046423297,Michelle Fowler,Energy manager,81272
8260,3988622628,Alexander Ferguson,Press sub,86523
8261,4956464752,William Hoover,"Surveyor, mining",89699
8262,6164382081,Melinda Jones,"Horticulturist, amenity",37326
8263,2237726610,Barbara Williams,"Teacher, adult education",55237
8264,6216590603,Mark Johnston,"Clinical scientist, histocompatibility and immunogenetics",95560
